ID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label	P	P	P	NP	NP	
163227_at	30.1	21.9	42.1	32.8	31.4	
163255_at	58.1	92.9	119.8	76.5	99.6	
163259_at	18.5	17.4	15.8	20.0	17.9	
1632_at	278.7	351.5	288.2	298.9	320.1	
163351_at	4.7	4.0	4.1	4.2	4.3	
1633_at	946.4	730.3	1013.9	924.4	936.9	
163404_at	9.5	6.3	8.8	7.4	11.7	
163479_at	19.0	15.1	18.7	20.7	16.3	
163486_at	24.3	11.3	24.5	14.5	13.5	
1634_at	7699.3	7540.0	6421.1	7162.6	6559.2	
163589_at	9.6	7.4	7.2	7.0	8.5	
163590_at	22.3	26.6	26.7	13.4	24.1	
1635_at	415.4	350.4	316.1	378.7	302.9	
163688_at	15.4	16.8	28.7	22.1	23.2	
1636_at	40.5	46.5	35.3	50.6	47.5	
163702_at	20.2	16.6	14.5	25.3	19.5	
163720_at	9.0	14.8	17.4	18.4	9.8	
163732_at	80.5	101.3	88.5	106.4	130.4	
163747_at	16.9	14.6	17.3	15.4	17.1	
163778_at	10.5	9.2	10.3	10.8	10.7	
163782_at	1599.1	1392.1	2014.2	749.3	1313.4	
163786_at	113.1	97.3	178.7	157.6	183.7	
163859_at	50.9	32.9	48.8	49.8	37.4	
163882_at	38.5	21.6	20.5	32.8	22.8	
1638_at	14.2	14.6	16.3	13.9	13.9	
163933_at	56.3	127.5	59.0	26.6	94.7	
1639_at	1406.1	1673.6	1334.8	1144.6	1286.2	
163_at	1026.6	802.8	966.9	947.1	931.1	
164045_at	25.4	23.5	34.8	21.3	52.4	
164091_at	2175.5	2774.3	1414.0	1307.1	1248.1	
164127_at	28.3	27.9	26.7	24.2	28.7	
1641_at	39.3	14.6	15.6	18.7	68.1	
164237_at	8.3	7.6	7.9	7.4	7.0	
164284_at	25.5	10.7	10.8	16.4	18.5	
1642_at	725.8	681.8	779.4	665.5	684.7	
164312_at	6.1	6.8	7.6	5.8	7.4	
164380_at	3.7	4.6	5.1	4.0	3.8	
164395_at	10.6	11.7	10.9	10.2	10.6	
1643_at	1500.2	1816.1	1557.3	1623.4	1474.6	
1644_at	8.6	8.4	8.1	7.6	8.6	
164592_at	24.6	27.2	45.1	39.5	43.8	
1645_at	1488.2	1543.7	1507.9	2933.8	2637.5	
164633_at	10.0	13.1	13.8	11.9	10.3	
164656_at	8.4	8.8	9.2	8.0	9.4	
164684_at	21.8	26.4	56.2	9.6	29.4	
1646_at	7653.4	7609.5	6764.0	10819.6	10677.4	
164781_at	11.1	13.7	11.6	19.0	11.0	
1647_at	2044.1	1273.6	1554.3	1649.1	1763.3	
164832_at	170.0	287.0	227.8	199.6	123.0	
1649_at	655.8	564.0	542.3	702.5	606.0	
164_at	555.3	544.0	684.2	611.4	552.3	
165055_at	51.3	27.4	55.2	52.4	44.0	
165057_at	9.1	8.6	10.3	9.3	9.5	
165082_at	5.5	5.1	5.9	5.6	4.8	
1650_at	2027.1	2076.1	1633.6	1722.2	1549.7	
165100_at	23.5	28.5	29.0	21.7	32.1	
165140_at	35.4	42.0	40.8	38.6	38.1	
165186_at	129.6	176.7	216.7	250.2	301.1	
165215_at	30.7	30.7	15.5	17.0	9.8	
1652_at	4430.2	4597.8	4710.4	4820.4	4998.3	
165324_at	322.3	291.6	322.7	246.8	268.5	
1653_at	3896.5	3707.2	3762.8	3560.5	3313.0	
1654_at	214.1	205.6	220.4	278.1	167.3	
165530_at	16.7	14.1	28.1	21.4	16.0	
165545_at	11.4	10.0	10.1	11.0	10.9	
1655_at	5491.3	5133.5	5975.2	5820.0	5871.6	
165631_at	6.8	6.3	11.2	12.3	9.7	
165679_at	8.6	10.7	22.8	12.3	10.2	
1656_at	313.5	251.3	304.1	254.9	302.8	
165721_at	28.7	29.6	29.5	29.3	28.7	
1657_at	1592.4	1771.0	2687.3	1814.6	2177.8	
165829_at	8.5	10.8	11.6	11.0	14.7	
165904_at	17.5	23.5	21.3	18.5	20.5	
165918_at	68.6	52.7	43.0	61.1	67.0	
1659_at	694.7	703.2	517.6	593.8	580.5	
165_at	7103.6	6312.7	4470.0	5626.5	5053.8	
166012_at	115.4	71.1	118.6	65.9	62.5	
1660_at	339.8	287.7	289.4	304.0	281.7	
1662_at	272.5	315.9	325.4	254.0	390.6	
166336_at	1900.6	1596.5	1401.5	1799.8	1916.5	
166348_at	143.3	103.8	109.5	47.5	148.4	
166378_at	34.0	27.4	30.5	30.0	29.3	
166379_at	181.4	274.8	249.6	125.7	172.3	
1663_at	519.4	216.2	326.9	589.9	800.7	
1665_at	1527.1	1652.4	1689.6	1576.7	1558.8	
166614_at	467.1	547.3	417.0	356.4	420.2	
166647_at	218.4	218.8	293.0	383.3	262.6	
1666_at	2911.9	3084.3	2201.4	2854.4	2782.0	
166752_at	48.3	28.2	25.4	59.3	29.1	
166785_at	196.1	144.5	143.2	192.7	151.6	
166793_at	167.0	146.6	187.1	138.0	177.9	
166815_at	221.6	206.0	357.7	226.0	205.8	
166824_at	3.6	4.0	4.0	4.9	3.8	
166863_at	8.7	8.4	17.1	14.1	19.9	
166929_at	460.4	497.7	459.3	214.5	187.9	
166968_at	17.5	14.7	18.2	17.4	17.9	
166979_at	6.1	7.1	7.1	8.5	7.5	
1669_at	15.0	10.9	11.5	9.7	10.6	
166_at	2285.1	2778.0	2645.3	2391.4	1965.1	
1670_at	6.7	8.4	8.6	8.0	7.1	
167153_at	83.0	74.7	112.9	80.6	90.0	
1671_at	6.3	6.9	6.4	7.5	6.0	
167227_at	170.1	166.3	164.6	152.1	178.0	
1672_at	106.9	543.7	204.5	449.7	441.9	
167359_at	173.7	208.6	270.8	152.3	234.9	
167410_at	5.5	5.8	8.8	8.0	8.0	
167465_at	16.0	19.7	17.0	19.2	18.6	
1674_at	96.5	117.7	44.6	147.3	70.2	
1675_at	7462.6	5629.1	3696.9	6302.8	5562.7	
167681_at	391.5	453.4	781.1	420.7	328.8	
167691_at	88.1	66.3	59.4	64.9	62.8	
1676_at	200.5	175.3	170.9	207.7	251.1	
1677_at	342.3	365.6	434.5	220.4	357.2	
167826_at	5.5	5.2	6.3	5.7	6.4	
167838_at	61.9	34.1	26.4	64.0	34.2	
1678_at	99.7	100.7	102.1	125.5	80.6	
167_at	4.1	4.3	4.1	4.3	4.0	
168002_at	64.8	80.7	153.6	34.3	30.2	
168090_at	15.0	15.1	14.4	19.0	16.3	
168374_at	51.9	32.3	41.9	46.1	43.0	
168391_at	4.7	4.5	5.1	4.8	4.5	
168400_at	3.9	3.9	3.8	4.0	4.0	
168433_at	4.1	4.3	4.4	4.2	4.8	
168448_at	5.0	4.3	4.1	4.1	3.8	
168455_at	88.9	59.4	66.5	88.7	77.1	
168507_at	10.4	14.6	12.0	14.0	11.2	
168537_at	1764.1	1084.4	1037.0	1482.2	1985.9	
168544_at	167.2	134.8	153.4	153.5	297.0	
168667_at	97.8	53.9	121.4	298.0	98.3	
168741_at	4.7	4.5	4.5	5.5	4.6	
1687_at	373.7	388.1	264.5	371.7	275.9	
168850_at	73.7	76.1	68.5	58.1	75.8	
168975_at	4.4	3.9	4.5	4.5	3.8	
169026_at	7.1	7.3	7.1	7.9	8.5	
169044_at	11.1	33.6	35.6	19.8	10.2	
1690_at	249.7	180.1	130.6	363.8	360.9	
169166_at	16.1	10.7	10.2	39.5	43.6	
169200_at	68.9	39.5	49.3	65.1	61.1	
169270_at	331.7	484.2	619.9	407.7	491.6	
169355_at	7.2	6.6	6.3	7.5	6.1	
169436_at	11.4	13.0	23.8	14.7	10.8	
169522_at	15.3	12.3	12.5	14.1	14.0	
169611_at	1479.5	1615.8	1633.6	1438.4	1477.4	
169693_at	7.0	5.6	7.9	9.0	14.4	
169714_at	89.7	91.1	95.9	71.3	80.1	
169792_at	133.5	110.4	108.3	105.6	89.5	
169834_at	45.5	69.3	71.7	49.9	91.4	
169841_at	17.6	20.4	21.7	19.0	30.2	
169966_at	4.9	5.2	6.1	6.2	5.0	
169981_at	250.2	198.4	250.9	231.3	202.7	
16_at	1616.1	2004.4	1463.6	1580.3	1462.6	
170062_at	4.2	5.6	5.2	4.6	5.5	
170063_at	4.0	4.8	4.6	4.5	4.3	
170261_at	9.2	9.1	10.1	12.1	10.7	
170302_at	25.7	28.9	29.8	40.4	26.2	
170370_at	14.4	12.5	16.4	14.5	17.5	
170384_at	96.7	71.7	56.0	55.5	63.0	
170392_at	6.3	8.3	13.7	9.7	7.0	
170394_at	75.4	73.9	67.0	80.3	82.7	
170463_at	176.8	181.3	197.7	190.6	183.0	
170482_at	4.8	4.3	5.0	5.0	5.6	
170487_at	50.9	59.7	50.0	49.2	57.6	
170506_at	350.5	331.1	392.1	354.7	340.0	
170572_at	11.1	12.7	12.6	9.9	11.8	
170575_at	183.6	108.0	81.1	105.5	150.6	
170589_at	16.9	17.0	15.1	15.2	16.3	
170591_at	13.6	16.7	13.6	13.5	12.7	
170622_at	198.1	85.9	292.5	137.1	137.9	
170679_at	33.1	32.0	36.9	35.4	46.5	
170680_at	7.1	7.5	7.4	7.1	6.8	
170685_at	74.0	62.3	46.4	33.3	38.1	
170689_at	14.4	15.7	16.7	16.9	19.2	
170690_at	43.1	48.7	95.0	68.2	53.6	
170691_at	46.9	51.1	70.2	54.1	52.0	
170692_at	10.3	10.4	10.7	21.6	23.7	
170712_at	4.7	5.3	5.1	5.6	5.5	
170825_at	8.4	8.6	7.6	7.9	8.1	
170850_at	15.6	17.2	19.4	11.1	12.3	
170954_at	349.8	282.7	311.1	301.1	337.7	
170960_at	341.4	258.6	387.4	267.9	362.0	
170961_at	26.2	28.8	29.8	24.7	24.0	
171017_at	287.5	303.6	337.2	303.5	294.4	
171019_at	5.7	7.6	5.6	12.3	5.6	
171023_at	432.1	438.9	525.3	410.4	460.2	
171024_at	195.2	241.9	156.9	152.1	197.8	
171169_at	22.9	25.5	23.3	24.1	21.5	
171177_at	9.6	8.2	12.7	6.8	13.7	
171389_at	11.2	8.4	10.4	11.1	9.1	
171391_at	18.2	14.5	19.0	20.2	12.5	
171392_at	138.0	145.6	118.2	114.8	127.9	
171425_at	302.2	407.2	356.5	390.7	314.4	
171482_at	4.4	4.0	4.6	5.6	4.3	
171483_at	4.9	5.6	5.6	7.1	5.7	
171484_at	20.2	21.1	19.8	27.2	22.1	
171546_at	906.2	882.5	877.8	781.4	944.1	
171558_at	71.2	77.5	75.7	82.5	83.5	
171568_at	312.7	328.7	264.6	346.4	338.5	
171586_at	255.6	203.6	364.4	406.4	436.3	
1716_at	725.3	740.7	679.5	565.0	571.7	
1717_at	136.6	169.7	133.7	236.6	194.9	
1718_at	2913.2	3173.2	2383.0	4302.7	4236.3	
1723_at	115.5	152.5	120.3	89.7	129.4	
1725_at	638.6	843.1	629.3	575.3	639.2	
1727_at	1910.2	1885.2	1414.1	1961.4	2250.3	
1728_at	1008.2	768.1	704.7	2970.1	1436.6	
1729_at	244.6	240.2	158.0	202.4	198.3	
172_at	65.5	100.3	112.0	94.0	89.8	
1730_at	500.7	570.3	415.0	571.2	533.5	
1731_at	185.9	219.4	198.5	230.4	189.6	
1733_at	5.5	6.1	7.2	6.4	6.7	
1734_at	35.0	44.5	31.4	21.8	53.3	
1735_at	339.8	266.4	167.5	219.9	206.0	
1736_at	404.9	360.3	357.4	375.4	408.2	
1737_at	220.0	201.4	217.6	338.0	310.4	
1738_at	762.0	617.4	675.3	968.4	820.9	
1739_at	103.6	110.2	133.4	108.6	94.2	
173_at	5.2	6.7	6.0	5.6	6.3	
1740_at	64.2	61.4	67.5	36.3	62.6	
1741_at	434.5	474.5	353.9	281.1	281.7	
1742_at	71.3	54.5	66.0	68.2	74.8	
1743_at	2251.1	2571.5	1488.7	1777.7	1929.0	
1745_at	59.3	50.9	93.6	37.9	63.4	
1746_at	90.3	47.2	67.6	59.8	79.1	
1747_at	37.1	25.4	25.7	20.5	25.8	
1748_at	15.3	11.7	17.8	19.4	20.8	
1749_at	26.2	22.7	22.7	25.8	30.1	
174_at	9.3	8.0	6.0	8.7	6.1	
1750_at	14.0	8.1	14.4	17.4	12.6	
1755_at	8.6	7.6	10.7	7.9	9.7	
1756_at	550.0	682.9	947.9	647.5	615.2	
1757_at	19.2	21.8	18.5	17.0	17.2	
1758_at	7.1	7.8	8.0	8.8	8.8	
1759_at	331.0	504.5	536.5	674.6	557.0	
175_at	305.0	244.6	345.5	363.8	355.8	
1760_at	409.3	375.5	640.7	472.5	568.8	
1761_at	7.2	6.0	11.3	7.8	6.9	
1762_at	115.5	167.1	147.3	160.9	131.0	
1763_at	20.2	12.3	22.5	24.9	25.7	
1767_at	18.3	13.4	16.0	22.6	15.9	
1769_at	6.7	6.3	6.6	6.6	6.3	
176_at	160.9	104.0	90.2	79.7	160.7	
1770_at	19.1	17.5	19.4	18.1	11.4	
1773_at	23.9	28.8	26.4	29.2	30.1	
1774_at	1386.4	1407.9	867.5	1020.3	1153.0	
1775_at	22.8	20.7	18.0	14.9	29.2	
1776_at	263.3	105.9	106.9	123.1	151.2	
1777_at	203.5	204.5	118.1	226.2	201.7	
1778_at	186.6	198.1	156.7	156.7	169.3	
177_at	41.5	44.9	64.5	39.8	56.5	
1780_at	424.8	442.8	291.8	244.7	264.9	
1783_at	2028.0	1978.5	2021.1	2018.6	2108.1	
1785_at	124.7	154.5	163.8	138.2	148.7	
1786_at	313.3	282.0	405.9	370.2	327.9	
1787_at	287.2	246.3	514.1	301.4	332.6	
1788_at	192.0	162.5	175.3	154.0	168.8	
1789_at	28.1	27.9	58.7	42.5	40.8	
178_at	778.5	909.9	928.3	1137.2	1148.0	
1791_at	5.5	6.4	6.9	5.4	6.2	
1793_at	118.6	109.7	99.4	111.0	92.4	
1794_at	224.7	150.3	125.3	210.3	105.9	
1795_at	70.4	118.6	201.2	133.0	89.1	
1796_at	317.0	240.4	218.2	462.2	510.2	
1797_at	268.5	349.8	441.8	311.8	292.9	
1798_at	1158.8	1404.5	1224.7	1374.4	1245.9	
1800_at	35.5	40.4	43.0	34.8	34.1	
1802_at	200.4	173.3	170.0	175.3	238.9	
1803_at	234.8	170.4	131.5	174.6	123.8	
1804_at	58.4	51.4	241.2	41.8	63.8	
1805_at	1119.6	492.2	647.5	1834.5	2013.7	
1806_at	520.0	455.4	630.2	611.8	603.2	
1807_at	6.5	5.4	7.3	8.1	7.0	
1808_at	4481.8	4487.0	4908.2	4892.7	4739.7	
1809_at	815.4	825.1	590.4	680.6	677.2	
1810_at	190.4	136.2	114.5	155.3	154.8	
1811_at	4.4	5.3	5.6	5.1	5.5	
1812_at	5.2	4.9	7.5	5.4	5.3	
1813_at	28.4	37.5	30.3	30.2	32.4	
1814_at	5.7	5.5	5.4	6.2	5.7	
1815_at	22.1	19.3	20.6	20.7	20.3	
1816_at	7.8	10.9	10.3	7.9	7.7	
1819_at	249.1	283.0	222.9	270.9	268.2	
181_at	10.5	7.5	12.2	9.9	8.2	
1820_at	29.6	35.3	29.4	49.2	43.8	
1821_at	562.9	687.2	419.8	130.7	235.9	
1822_at	685.8	728.5	645.5	659.3	608.6	
1823_at	5.3	4.6	6.0	5.8	5.6	
1824_at	18.1	16.7	11.7	19.8	11.7	
1825_at	7.6	29.0	27.5	5.5	6.4	
1826_at	16.8	19.2	33.6	15.9	21.9	
1827_at	1237.8	979.6	991.8	902.9	825.1	
1828_at	5.3	4.5	4.0	5.2	4.9	
1829_at	13.5	10.9	10.5	15.6	12.3	
182_at	559.0	427.1	604.8	530.7	563.8	
1830_at	5.0	4.7	5.0	5.0	5.1	
1831_at	1946.2	2152.0	1829.0	2611.1	1897.2	
1832_at	437.9	192.4	201.9	163.8	409.3	
1833_at	7.5	5.1	6.3	5.2	5.1	
1834_at	35.8	32.0	38.5	38.4	28.3	
1836_at	132.7	129.4	106.7	111.3	117.1	
1837_at	20.5	22.8	21.2	17.5	17.2	
1838_at	193.3	198.6	149.7	148.9	94.0	
1839_at	531.8	635.2	421.7	275.4	512.2	
183_at	540.0	805.7	640.7	591.4	820.6	
1840_at	289.3	331.3	235.9	456.4	654.5	
1841_at	408.5	364.9	454.5	542.8	404.9	
1842_at	1620.5	1499.6	1524.4	1918.8	2068.2	
1843_at	151.5	113.3	115.1	165.4	116.9	
1844_at	18.3	15.0	15.5	22.5	16.3	
1845_at	564.9	509.1	327.0	633.6	559.2	
1846_at	242.4	147.0	208.2	1141.7	541.5	
1847_at	315.8	193.6	162.3	219.9	176.4	
1848_at	791.6	841.2	671.1	674.6	696.2	
1849_at	7.1	8.4	9.0	9.4	10.0	
1850_at	87.7	128.5	86.2	99.7	144.7	
1852_at	30.0	27.4	39.2	37.2	36.5	
1854_at	744.0	675.5	783.1	698.2	697.2	
1855_at	1880.7	2371.5	2282.5	1891.5	1769.6	
1856_at	343.6	352.5	345.6	288.7	307.6	
1857_at	420.4	526.6	589.9	560.1	505.6	
1859_at	25.7	28.0	26.0	24.8	27.8	
185_at	1183.2	439.3	467.7	519.6	398.9	
1861_at	1033.1	820.2	674.1	817.4	788.2	
1869_at	53.2	32.8	44.2	47.1	42.7	
186_at	5.5	5.5	5.6	5.1	5.8	
1870_at	43.5	37.5	27.8	29.3	39.7	
1871_at	420.6	349.4	259.6	407.5	367.8	
1874_at	288.3	301.6	307.6	260.3	310.4	
1875_at	90.5	104.0	139.1	82.9	108.7	
1877_at	471.3	502.5	617.0	491.5	568.7	
1879_at	696.3	443.6	258.4	865.5	705.5	
187_at	876.4	950.8	784.0	819.6	2249.4	
1880_at	364.9	330.0	189.2	442.6	181.7	
1889_at	129.9	123.3	95.1	119.5	108.8	
1890_at	38.0	23.8	24.5	31.0	37.4	
1891_at	2664.7	2516.2	1728.1	2910.8	3101.2	
1892_at	3410.9	3879.8	3474.5	4751.9	4410.3	
1893_at	3754.7	3005.6	1248.5	2348.9	1836.0	
1894_at	60.2	59.8	83.9	83.9	95.0	
1896_at	21.7	24.1	25.0	22.1	19.2	
189_at	12.5	13.0	12.1	12.7	12.9	
18_at	169.5	341.9	372.6	207.4	231.7	
1901_at	1445.1	994.1	625.9	1727.6	1702.6	
1902_at	1477.4	1386.4	1335.4	980.2	1110.4	
1903_at	67.5	44.1	39.5	32.4	48.7	
1906_at	561.7	305.3	344.0	335.0	438.1	
1907_at	15.8	24.6	32.8	21.5	24.1	
1908_at	12.0	11.4	11.8	11.1	10.8	
1909_at	55.2	61.5	50.6	46.5	54.3	
190_at	85.7	21.0	27.4	27.6	17.4	
1910_at	721.4	782.9	830.8	807.7	767.5	
1912_at	1092.8	1088.6	1067.6	933.0	952.7	
191585_at	6.7	7.4	7.8	8.4	7.1	
1915_at	1775.7	1599.8	1372.3	2060.4	1714.1	
1917_at	49.8	46.5	51.0	61.6	58.1	
191_at	1239.5	860.0	974.2	986.4	899.4	
192111_at	8.4	13.0	7.5	10.7	9.8	
192134_at	25.7	26.5	27.7	31.3	28.6	
192286_at	723.8	698.3	455.1	738.9	660.2	
192666_at	461.3	167.2	85.5	247.1	197.2	
192669_at	47.8	44.3	49.1	42.8	51.5	
192670_at	319.7	326.7	302.5	346.3	412.9	
192683_at	91.2	100.6	70.7	63.0	98.0	
1936_at	5471.0	5227.1	4012.4	4619.4	4636.4	
1938_at	6635.5	6741.1	6077.8	6710.3	6697.2	
1939_at	1674.0	1963.7	1773.0	1638.4	1459.9	
1942_at	395.8	404.4	304.1	351.2	463.7	
1943_at	6.2	6.6	6.8	6.6	6.2	
1944_at	46.4	55.5	36.6	50.8	52.3	
1945_at	126.8	91.5	127.7	111.7	141.4	
1946_at	13.8	15.0	16.7	14.8	17.1	
1947_at	795.0	632.1	932.4	485.1	483.1	
1948_at	715.2	427.3	545.9	480.8	579.3	
1949_at	9.5	8.0	8.6	9.7	11.4	
1950_at	19.2	20.6	16.7	25.3	27.0	
1951_at	101.8	122.6	175.1	105.6	156.6	
1952_at	225.4	297.6	295.6	211.2	229.5	
1953_at	312.3	281.0	308.7	313.3	344.2	
1954_at	157.9	196.8	161.3	166.0	154.0	
1955_at	818.5	1051.1	892.3	964.9	817.6	
1956_at	103.2	124.6	110.3	100.2	84.3	
195814_at	48.9	110.9	142.1	52.7	55.0	
195827_at	344.9	217.6	277.4	288.4	276.5	
1958_at	219.0	171.1	133.7	180.2	137.6	
1959_at	723.8	971.5	1761.7	530.3	1059.7	
196047_at	388.6	302.7	202.9	388.8	288.1	
196051_at	77.0	52.1	97.8	71.4	30.2	
1960_at	154.9	121.8	109.5	132.7	138.7	
1961_at	6.2	6.4	5.8	7.3	6.5	
196294_at	67.5	57.3	62.7	33.6	61.0	
1962_at	59.4	49.7	68.1	174.6	174.0	
196374_at	6.1	8.2	7.1	9.3	8.5	
196383_at	961.3	847.2	505.6	1157.6	1071.6	
196385_at	10.0	10.4	11.0	12.6	11.2	
196394_at	315.3	375.4	393.1	262.9	353.5	
196403_at	72.8	90.4	102.5	68.9	67.4	
196410_at	55.5	97.5	75.0	38.8	20.4	
196415_at	4.2	5.3	5.3	9.6	4.3	
196441_at	2154.4	2217.0	2996.7	2455.6	2510.9	
196446_at	15.8	33.1	19.3	88.3	48.7	
196463_at	667.5	699.8	498.5	818.7	564.0	
196472_at	12.4	14.6	8.2	10.1	8.1	
196477_at	8.6	10.2	9.8	11.5	10.7	
1964_at	1176.4	1248.7	1470.9	1477.3	1338.4	
196500_at	20.3	18.1	22.2	21.4	23.7	
196513_at	636.4	631.4	717.0	486.6	648.3	
196527_at	523.8	405.5	435.1	689.1	629.4	
196528_at	542.2	522.7	767.0	501.5	509.5	
196541_at	7.2	4.9	6.0	6.1	5.5	
1965_at	1211.6	1123.6	896.4	982.0	1118.2	
196740_at	140.4	120.3	91.4	96.6	94.3	
196743_at	98.4	130.1	165.6	137.9	140.2	
196792_at	318.2	258.2	273.3	219.8	195.4	
1967_at	1882.6	1866.7	1761.1	1823.5	1856.5	
196883_at	1930.2	1734.6	1724.1	1794.5	2538.7	
1968_at	2555.4	2564.0	2474.9	3049.1	2785.9	
196913_at	11.0	7.7	7.8	9.5	10.4	
196951_at	22.7	31.0	19.1	16.8	29.7	
196968_at	33.3	29.9	35.3	32.7	32.6	
196993_at	7.9	9.2	8.5	8.5	7.6	
196996_at	381.1	504.9	305.6	202.2	481.1	
1969_at	358.0	247.4	340.5	336.9	296.4	
196_at	2270.5	2098.5	3125.0	2567.9	2785.5	
197003_at	5.5	5.6	5.7	6.5	6.4	
197131_at	676.5	673.0	704.1	722.9	753.4	
197135_at	136.0	82.0	136.2	148.1	107.5	
197257_at	43.1	68.0	71.4	122.2	121.1	
197258_at	414.7	507.6	688.6	540.9	590.6	
197259_at	311.0	352.8	243.4	351.8	443.3	
197320_at	87.4	71.6	57.0	80.2	55.1	
197322_at	20.9	23.0	26.3	26.4	21.5	
197335_at	123.1	146.4	211.8	186.4	152.5	
197350_at	12.4	12.7	12.3	14.3	15.7	
197358_at	158.7	148.6	182.0	107.8	262.2	
197370_at	1703.3	2043.8	1363.7	1613.0	1621.2	
1974_at	3353.0	3293.1	3517.5	3125.8	2981.9	
1977_at	38.3	32.2	38.6	35.1	39.2	
1978_at	371.4	377.4	244.4	496.7	415.3	
1979_at	2172.7	1823.2	1643.1	2541.4	2541.7	
197_at	11.2	10.2	12.0	12.5	12.1	
1981_at	943.0	972.0	686.7	1080.0	1019.0	
1982_at	3169.3	3202.7	2954.9	3229.4	3396.9	
1983_at	1121.7	1157.7	920.9	1086.4	1067.6	
198437_at	30.6	25.6	26.3	24.7	30.0	
1984_at	124.7	58.1	90.9	56.6	119.5	
1990_at	8.4	8.6	8.8	8.3	8.9	
1991_at	14.2	22.1	14.9	16.2	22.6	
199221_at	150.2	146.0	250.4	309.3	232.5	
199223_at	153.0	261.6	392.4	317.8	319.3	
1992_at	949.8	982.2	817.6	918.6	745.1	
1993_at	7.0	6.2	6.6	14.2	7.2	
1994_at	407.4	437.2	503.7	468.2	393.1	
1995_at	9.5	10.0	9.7	11.9	9.4	
199675_at	44.1	24.4	35.3	41.5	72.8	
199692_at	453.3	376.1	472.0	245.7	379.8	
199699_at	30.1	16.3	39.0	46.2	23.3	
1996_at	7.4	7.0	8.4	9.6	8.1	
199704_at	228.2	276.5	230.2	179.0	190.5	
199713_at	9.1	10.1	8.6	8.6	8.7	
199720_at	12.5	16.1	15.7	15.6	14.7	
199731_at	85.2	103.9	77.9	43.3	60.1	
199745_at	67.8	71.8	52.8	60.1	79.5	
199746_at	640.2	954.5	789.6	667.6	567.8	
199777_at	78.7	73.4	105.7	92.2	80.6	
199786_at	41.2	39.8	55.7	45.8	94.8	
1997_at	607.5	394.9	403.2	473.8	432.8	
199800_at	144.9	201.9	164.0	125.9	217.2	
199857_at	936.4	1131.0	1004.9	941.6	981.6	
199870_at	29.2	46.0	20.5	40.9	48.4	
1998_at	302.2	221.1	318.5	310.4	309.9	
199920_at	7.8	7.8	7.8	9.0	8.1	
199953_at	186.0	244.3	139.0	159.6	183.1	
199964_at	23.0	46.5	22.4	34.5	27.8	
199974_at	84.3	145.2	276.5	163.4	154.4	
199990_at	207.7	182.2	212.3	268.3	253.4	
1999_at	31.3	39.0	56.6	37.2	31.8	
199_at	4514.0	4535.8	1638.7	2351.6	1522.1	
19_at	335.3	488.6	360.9	454.5	442.8	
1_at	110.2	77.6	118.9	86.3	81.8	
200010_at	42.7	26.5	52.0	30.3	193.4	
200014_at	237.5	334.8	304.4	237.6	314.0	
200035_at	84.0	96.3	125.3	78.7	108.7	
200081_at	632.6	504.4	478.9	513.9	504.6	
200095_at	10.1	9.4	7.5	9.6	7.8	
2000_at	318.0	234.9	246.9	290.4	289.3	
200132_at	22.8	97.6	64.7	28.6	43.4	
200150_at	11.8	11.5	11.3	4.9	12.3	
200159_at	13.1	10.9	10.3	17.7	14.8	
200162_at	30.5	46.8	44.9	44.0	38.2	
200172_at	16.1	15.3	18.3	15.9	24.0	
200185_at	2918.0	3301.3	2850.3	2797.6	2813.6	
200186_at	175.7	143.6	278.9	251.6	205.6	
2001_at	7.9	7.7	7.9	8.8	8.2	
200205_at	122.0	99.8	87.9	99.6	86.9	
200232_at	68.7	94.6	153.5	123.8	67.3	
2002_at	232.3	198.9	225.2	197.8	218.5	
200312_at	8.8	12.4	10.9	8.3	10.8	
200315_at	285.5	201.6	54.6	89.3	232.0	
200316_at	254.7	188.8	104.6	111.0	108.3	
200373_at	10.5	10.9	14.2	16.8	16.2	
200403_at	7.0	7.7	6.9	7.1	6.8	
200407_at	6.2	4.7	7.1	18.4	6.6	
200424_at	27.0	19.7	28.1	29.6	30.3	
2004_at	25.7	12.9	7.3	14.5	23.2	
200504_at	5.7	6.3	4.8	7.8	5.3	
200523_at	6.4	6.3	5.1	5.2	5.6	
200539_at	30.5	30.3	37.5	30.4	30.8	
200558_at	53.5	64.7	109.6	94.2	85.7	
200576_at	20.5	23.7	27.3	23.1	28.6	
2005_at	13.9	15.3	14.0	15.5	13.8	
200634_at	88.9	98.7	173.9	118.0	107.7	
2006_at	438.1	314.1	374.2	563.8	530.8	
200728_at	281.2	272.9	280.7	160.8	208.9	
200734_at	80.6	76.5	83.1	78.2	71.1	
200765_at	205.3	195.2	256.5	240.8	222.5	
200844_at	21.4	22.9	40.2	26.5	27.9	
200845_at	102.1	84.2	105.3	76.3	76.1	
200879_at	5.6	5.2	5.1	4.6	5.1	
200894_at	197.9	167.6	336.4	161.8	212.8	
200895_at	340.5	333.3	362.0	312.5	301.0	
200916_at	1471.5	1196.5	1281.2	1208.1	965.7	
200931_at	149.3	113.8	55.7	106.0	116.9	
200933_at	93.5	92.2	60.8	56.0	76.5	
200942_at	870.9	1010.4	820.3	1565.4	1347.6	
200958_at	34.8	276.8	512.6	291.3	211.1	
200959_at	3.6	4.0	5.3	4.4	4.4	
2009_at	555.8	709.2	505.9	491.8	434.9	
