ID	ORF	UniGeneHsID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label			P	P	P	NP	NP	
3002_at	GZMB	Hs.1051	350.8	205.8	175.7	95.5	182.8	
3003_at	GZMK	Hs.277937	247.8	321.3	127.0	159.6	132.4	
3004_at	GZMM	Hs.465511	41.3	45.1	48.4	32.6	40.5	
3005_at	H1F0	Hs.715673	2124.3	1683.6	2693.5	2632.9	2317.5	
30061_at	SLC40A1	Hs.643005	2431.3	2004.2	1655.0	2567.6	2073.9	
30062_at	RAX	Hs.278957	19.9	24.3	24.7	30.7	28.1	
3006_at	HIST1H1C	Hs.7644	582.2	685.0	431.0	1341.7	830.6	
3007_at	HIST1H1D	Hs.136857	49.9	61.2	101.8	38.4	52.6	
3008_at	HIST1H1E	Hs.248133	14.9	14.2	14.6	15.5	17.3	
3009_at	HIST1H1B	Hs.131956	20.1	17.9	19.5	28.1	22.0	
3010_at	HIST1H1T	Hs.533293	6.5	5.1	6.5	7.4	6.7	
3012_at	HIST1H2AE	Hs.121017	33.4	41.0	23.7	87.8	153.4	
3014_at	H2AFX	Hs.477879	28.5	25.5	29.2	30.9	28.8	
3015_at	H2AFZ	Hs.119192	1962.4	1769.0	1823.8	2061.8	2203.1	
3017_at	HIST1H2BD	Hs.591797	56.0	65.6	37.6	52.6	76.3	
3018_at	HIST1H2BB	Hs.553494	7.6	11.2	10.4	9.9	9.2	
301_at	ANXA1	Hs.494173	4550.8	4105.6	3735.4	4749.3	4558.7	
3021_at	H3F3B	Hs.180877; Hs.533624; Hs.699316	4591.9	4621.9	4846.7	4111.6	4071.8	
3024_at	HIST1H1A	Hs.150206	32.4	26.4	29.1	31.4	29.3	
3026_at	HABP2	Hs.422542	8.1	13.4	8.5	8.0	8.5	
3028_at	HSD17B10	Hs.171280	1329.9	1374.1	1048.0	1082.9	1137.2	
3029_at	HAGH	Hs.157394	1469.8	1603.4	1468.6	1773.8	958.3	
302_at	ANXA2	Hs.511605	9579.7	9822.5	9245.3	9967.2	9809.8	
3030_at	HADHA	Hs.516032	1230.2	1169.5	1015.2	1237.6	1156.3	
3032_at	HADHB	Hs.515848	1805.2	1883.0	1779.6	2039.5	2174.6	
3033_at	HADH	Hs.438289	1100.3	1149.7	1305.0	1398.4	1555.8	
3034_at	HAL	Hs.190783	100.7	47.5	22.6	24.7	46.3	
3035_at	HARS	Hs.528050	1256.3	1281.0	1321.4	1256.3	1307.8	
3036_at	HAS1	Hs.57697	15.7	15.3	16.4	16.1	20.1	
3037_at	HAS2	Hs.159226	9.2	11.2	9.2	13.3	9.4	
3038_at	HAS3	Hs.592069	76.8	59.5	65.6	43.7	67.1	
303_at	ANXA2P1	Hs.546235	56.0	53.6	61.1	77.0	67.0	
3042_at	HBM	Hs.647389	27.1	63.7	51.3	43.2	63.8	
3043_at	HBB	Hs.523443	8200.7	11423.0	11320.9	9992.5	11586.9	
3044_at	HBBP1	Hs.20205	5.8	6.1	6.4	5.9	7.3	
3045_at	HBD	Hs.699280	112.0	463.3	100.9	179.5	436.7	
3046_at	HBE1	Hs.655195	13.2	12.0	15.8	12.9	10.7	
3048_at	HBG2	Hs.302145	147.0	3477.9	367.5	484.1	153.4	
3049_at	HBQ1	Hs.247921	42.2	75.5	84.4	69.3	96.3	
304_at	ANXA2P2	Hs.534301	28.8	36.6	33.7	37.9	35.2	
3052_at	HCCS	Hs.211571	271.5	236.1	254.7	292.8	295.4	
3053_at	SERPIND1	Hs.474270	172.9	26.4	12.8	54.5	39.8	
3054_at	HCFC1	Hs.83634	140.1	141.9	123.3	122.5	113.0	
3055_at	HCK	Hs.655210	504.0	406.0	252.0	254.6	254.5	
3059_at	HCLS1	Hs.14601	815.1	656.0	409.6	649.7	959.2	
305_at	ANXA2P3	Hs.591361	10.0	11.7	10.1	10.1	10.0	
3060_at	HCRT	Hs.158348	16.4	14.3	16.6	15.2	13.6	
3061_at	HCRTR1	Hs.388226	4.3	4.9	5.7	5.0	6.1	
3062_at	HCRTR2	Hs.151624; Hs.699147	8.4	6.5	6.2	7.0	10.6	
3064_at	HTT	Hs.518450	132.1	149.5	181.6	182.9	181.3	
3065_at	HDAC1	Hs.88556	844.1	1138.9	1027.4	834.0	1089.4	
3066_at	HDAC2	Hs.3352	214.5	182.6	262.5	232.2	225.3	
3067_at	HDC	Hs.1481	206.0	227.8	302.3	332.7	352.8	
3068_at	HDGF	Hs.506748	1195.6	1148.7	1052.6	1174.0	1206.9	
3069_at	HDLBP	Hs.471851	733.0	837.9	633.8	660.9	696.3	
306_at	ANXA3	Hs.480042	1248.9	1729.5	1974.9	869.0	860.6	
3070_at	HELLS	Hs.655830	16.0	15.9	44.1	31.4	17.3	
3071_at	NCKAP1L	Hs.182014	445.7	304.4	314.6	350.0	217.8	
3073_at	HEXA	Hs.604479; Hs.709495	1554.5	1475.1	1063.0	1381.6	1056.7	
3074_at	HEXB	Hs.69293	5385.0	4950.2	4132.0	5254.5	4301.9	
3075_at	CFH	Hs.363396	3482.7	5152.1	3035.1	4354.7	1960.7	
3077_at	HFE	Hs.233325	17.7	21.0	18.2	17.6	19.8	
307_at	ANXA4	Hs.422986	2038.9	1827.9	1735.3	1924.1	1713.2	
3080_at	CFHR2	Hs.632450	8.0	10.6	8.5	9.6	7.2	
30811_at	HUNK	Hs.109437	20.6	25.4	23.8	23.0	17.9	
30812_at	SOX8	Hs.243678	1323.4	2026.6	1131.1	351.7	1133.6	
30813_at	VSX1	Hs.274264	11.9	11.7	12.2	14.4	12.7	
30814_at	PLA2G2E	Hs.272372	12.4	14.4	13.0	15.5	14.7	
30815_at	ST6GALNAC6	Hs.109672	603.9	742.0	501.9	517.2	578.7	
30816_at	ERVWE1	NA	10.3	13.0	12.0	12.4	8.2	
30817_at	EMR2	Hs.531619	47.0	37.7	37.1	30.4	26.8	
30818_at	KCNIP3	Hs.437376	43.8	47.9	45.2	44.7	42.3	
30819_at	KCNIP2	Hs.97044	37.8	22.9	28.4	232.5	102.9	
3081_at	HGD	Hs.368254; Hs.616526	34.6	31.6	34.6	36.4	46.7	
30820_at	KCNIP1	Hs.484111	32.7	19.7	12.5	8.9	10.4	
30827_at	CXXC1	Hs.180933	250.1	302.8	465.3	369.7	386.8	
3082_at	HGF	Hs.396530	57.3	47.3	24.6	48.7	36.4	
30832_at	ZNF354C	Hs.445740	4.3	4.9	5.4	4.7	4.8	
30833_at	NT5C	Hs.67201	572.1	595.6	560.8	421.4	443.6	
30834_at	ZNRD1	Hs.57813	417.8	411.5	282.4	389.7	330.4	
30835_at	CD209	Hs.278694	50.2	45.2	37.6	44.8	41.7	
30836_at	DNTTIP2	Hs.85769	2264.0	2287.9	1734.3	1906.7	2015.9	
30837_at	SOCS7	Hs.514132; Hs.632261	17.1	17.1	13.0	14.0	11.6	
3083_at	HGFAC	Hs.104	17.1	18.5	23.7	20.6	18.6	
30844_at	EHD4	Hs.143703	1095.3	900.2	794.9	1093.7	1350.9	
30845_at	EHD3	Hs.368808	93.2	122.9	69.4	47.7	76.2	
30846_at	EHD2	Hs.719225	3216.2	3407.7	2956.9	3898.8	3573.4	
30848_at	CTAG2	Hs.713312; Hs.87225	24.2	25.0	27.4	27.8	29.9	
30849_at	PIK3R4	Hs.149032	550.7	546.4	726.1	443.4	524.1	
3084_at	NRG1	Hs.453951	18.2	19.8	18.1	15.3	17.7	
30850_at	CDR2L	Hs.78358	416.9	361.0	216.7	297.5	408.9	
30851_at	TAX1BP3	Hs.12956	2206.7	1914.4	2012.9	2164.2	1993.2	
3087_at	HHEX	Hs.118651	207.5	105.5	114.9	112.6	150.9	
308_at	ANXA5	Hs.480653; Hs.705884	3149.5	2864.6	3333.5	4238.2	3783.1	
3090_at	HIC1	Hs.695682; Hs.72956	94.3	91.2	69.3	52.7	71.1	
3091_at	HIF1A	Hs.597216	2125.4	2023.4	2164.6	2283.7	2425.2	
3092_at	HIP1	Hs.329266; Hs.619089	119.1	174.8	133.5	115.8	127.9	
3093_at	UBE2K	Hs.50308; Hs.714332	951.3	911.6	801.0	943.8	970.8	
3094_at	HINT1	Hs.483305	4224.2	4377.2	4071.8	4143.7	4118.1	
30968_at	STOML2	Hs.3439	1259.7	1029.0	1086.1	1098.2	1007.1	
3096_at	HIVEP1	Hs.567284	600.6	507.6	542.8	518.8	496.5	
3097_at	HIVEP2	Hs.510172	922.3	795.7	474.2	618.4	948.6	
3098_at	HK1	Hs.370365	1010.0	1041.5	764.2	1052.6	1120.3	
3099_at	HK2	Hs.406266; Hs.591588	75.5	105.1	94.0	461.5	407.1	
309_at	ANXA6	Hs.412117	2986.6	3418.4	2987.7	3850.0	3323.9	
30_at	ACAA1	Hs.643487	891.4	1048.6	915.5	1021.7	897.0	
3101_at	HK3	Hs.411695	32.8	24.9	39.6	51.3	39.2	
3104_at	ZBTB48	Hs.502330	183.8	246.0	348.5	221.0	287.7	
3105_at	HLA-A	Hs.181244; Hs.713441	8165.1	6881.0	7029.7	7564.8	7536.4	
3106_at	HLA-B	Hs.707171; Hs.77961	5884.8	4029.6	3407.5	4721.3	4056.6	
3107_at	HLA-C	Hs.654404; Hs.656020; Hs.77961	4188.2	3729.0	3086.5	3833.1	4029.5	
3108_at	HLA-DMA	Hs.351279	1769.2	1841.9	1071.6	1570.3	1343.3	
3109_at	HLA-DMB	Hs.654428	1616.7	1375.1	1132.5	1158.0	937.9	
310_at	ANXA7	Hs.631827	1880.6	1429.3	1858.7	1990.1	1845.7	
3110_at	MNX1	Hs.37035	11.4	10.3	10.7	10.0	10.2	
3111_at	HLA-DOA	Hs.631991	89.8	153.4	66.0	94.9	58.5	
3112_at	HLA-DOB	Hs.1802	50.6	38.4	74.7	145.6	104.0	
3113_at	HLA-DPA1	Hs.347270	4372.6	3429.7	2428.7	3232.8	2122.6	
3115_at	HLA-DPB1	Hs.485130	1578.9	1671.7	1253.8	1392.0	1239.2	
3117_at	HLA-DQA1	Hs.387679; Hs.706240	3330.9	2517.7	11.1	1339.4	1360.4	
3119_at	HLA-DQB1	Hs.409934; Hs.534322; Hs.713773	2499.4	1577.0	419.8	1237.0	1026.8	
311_at	ANXA11	Hs.530291	2235.6	2039.3	1959.7	2237.7	1977.2	
3120_at	HLA-DQB2	Hs.409934	45.2	32.2	19.4	32.0	21.2	
3122_at	HLA-DRA	Hs.520048	4856.0	4979.1	2381.2	3603.6	2868.2	
3123_at	HLA-DRB1	Hs.534322; Hs.701691	4249.9	4051.2	2952.2	2783.3	3210.2	
3128_at	HLA-DRB6	Hs.696211	543.0	837.3	686.1	823.1	480.9	
312_at	ANXA13	Hs.181107	11.8	31.0	7.1	8.1	7.0	
3131_at	HLF	Hs.196952	1060.0	1437.8	947.3	796.7	804.5	
3133_at	HLA-E	Hs.650174	4873.2	4001.6	2933.4	4281.9	4019.1	
3134_at	HLA-F	Hs.519972	3400.0	2962.0	1953.2	3339.4	3396.9	
3135_at	HLA-G	Hs.512152	43.1	37.7	32.3	50.1	42.7	
313_at	AOAH	Hs.488007	440.1	515.1	446.0	297.7	279.2	
3140_at	MR1	Hs.101840	88.9	76.4	43.9	73.9	81.7	
3141_at	HLCS	Hs.371350	90.2	92.3	93.7	102.7	88.3	
3142_at	HLX	Hs.74870	219.3	178.2	204.0	159.5	145.7	
3145_at	HMBS	Hs.82609	301.7	282.0	293.5	301.3	315.2	
3146_at	HMGB1	Hs.593339; Hs.596078; Hs.644368	1995.4	1863.4	2079.4	1960.7	1960.6	
3148_at	HMGB2	Hs.434953	1909.9	1464.1	2843.6	2304.9	1970.0	
3149_at	HMGB3	Hs.19114	86.5	110.9	83.6	77.5	70.2	
314_at	AOC2	Hs.143102	31.6	39.6	27.7	222.5	121.4	
3155_at	HMGCL	Hs.533444; Hs.603409	505.0	581.7	509.1	525.5	549.5	
3156_at	HMGCR	Hs.643495; Hs.698445; Hs.713530	1025.8	896.1	754.0	698.4	564.9	
3157_at	HMGCS1	Hs.397729	830.1	886.8	714.8	911.9	731.3	
3158_at	HMGCS2	Hs.59889	5.4	5.0	5.7	5.3	5.1	
3159_at	HMGA1	Hs.518805; Hs.703764	85.9	91.4	74.5	75.2	60.9	
3161_at	HMMR	Hs.72550	31.1	12.8	15.3	19.7	11.7	
3162_at	HMOX1	Hs.517581	235.5	158.8	120.3	339.3	189.9	
3163_at	HMOX2	Hs.284279	352.9	401.3	229.5	302.9	323.5	
3164_at	NR4A1	Hs.524430	122.0	140.3	146.9	101.6	132.6	
3167_at	HMX2	Hs.444756	8.9	8.3	12.5	8.3	9.1	
3169_at	FOXA1	Hs.163484	7.0	4.5	4.7	7.4	4.5	
316_at	AOX1	Hs.406238	688.2	528.1	362.4	717.3	478.4	
3170_at	FOXA2	Hs.155651	6.7	7.5	8.4	9.0	7.5	
3171_at	FOXA3	Hs.36137	7.1	8.4	7.7	7.8	6.8	
3172_at	HNF4A	Hs.116462	16.7	15.1	17.6	16.6	16.9	
3174_at	HNF4G	Hs.241529	7.1	7.6	7.8	6.5	5.2	
3175_at	ONECUT1	Hs.658573	9.4	9.0	8.6	9.4	9.5	
317649_at	EIF4E3	Hs.581355	199.9	125.6	197.9	220.8	214.6	
317662_at	FAM149B1	Hs.408577	108.8	102.2	98.9	108.9	105.3	
317671_at	RFESD	Hs.399758	42.8	45.8	36.8	40.4	26.9	
3176_at	HNMT	Hs.42151	151.2	163.9	131.2	207.0	174.5	
317701_at	VN1R2	Hs.553684	5.0	4.2	5.1	4.9	4.4	
317705_at	VN1R5	Hs.553686	6.0	6.2	7.2	8.3	7.9	
317719_at	KLHL10	Hs.127510	8.7	13.4	14.1	13.6	14.1	
317761_at	C14orf39	Hs.335754	14.9	8.9	66.7	61.0	78.3	
317781_at	DDX51	Hs.445168	91.0	94.9	93.7	95.2	72.1	
3177_at	SLC29A2	Hs.569017	20.1	22.8	21.6	22.1	29.4	
3178_at	HNRNPA1	Hs.546261; Hs.655424	3679.5	3309.1	4092.3	3563.8	4263.8	
317_at	APAF1	Hs.552567	23.7	20.8	32.1	28.4	32.3	
3181_at	HNRNPA2B1	Hs.487774	2955.0	2794.2	3741.7	3297.8	3019.0	
3182_at	HNRNPAB	Hs.591731; Hs.715055	1241.7	968.0	1126.8	1211.7	1175.0	
3183_at	HNRNPC	Hs.508848	745.8	639.7	630.2	707.6	624.1	
3184_at	HNRNPD	Hs.480073	1545.3	1612.3	1704.3	1392.8	1580.8	
3185_at	HNRNPF	Hs.712955; Hs.808	345.6	272.5	285.0	280.9	295.1	
3187_at	HNRNPH1	Hs.604001	26.1	25.1	30.4	31.3	28.4	
3188_at	HNRNPH2	Hs.632828	1715.4	1756.3	2072.6	1837.3	1828.3	
3189_at	HNRNPH3	Hs.643472	1746.4	1589.6	1947.8	1897.3	1699.0	
318_at	NUDT2	Hs.493767	1509.2	1617.3	1345.5	1380.0	1265.4	
319085_at	NCRNA00203	Hs.612888	17.0	16.7	19.8	20.6	17.5	
3190_at	HNRNPK	Hs.522257	5428.4	5148.9	5713.4	5782.5	5695.5	
319101_at	KRT73	Hs.55410	5.9	7.4	8.3	8.7	8.8	
319103_at	SNORD8	Hs.680078	19.9	17.4	22.3	19.4	17.8	
3191_at	HNRNPL	Hs.644906	194.8	99.4	219.7	212.6	192.9	
3192_at	HNRNPU	Hs.106212	558.8	509.7	508.7	515.8	546.6	
3195_at	TLX1	Hs.89583	12.1	12.3	12.6	16.0	13.0	
3196_at	TLX2	Hs.168586	14.2	13.8	15.8	13.9	15.1	
3198_at	HOXA1	Hs.67397	101.6	88.2	117.7	63.9	96.5	
3199_at	HOXA2	Hs.445239; Hs.592177	140.8	118.4	214.7	130.4	176.9	
319_at	APOF	Hs.534302	7.8	6.3	9.5	7.6	5.5	
31_at	ACACA	Hs.160556	754.1	1119.0	636.9	1240.7	1441.5	
3200_at	HOXA3	Hs.659337	65.4	62.1	85.0	63.0	58.9	
3201_at	HOXA4	Hs.533357; Hs.714774	146.6	145.2	190.5	144.1	175.7	
3202_at	HOXA5	Hs.655218	135.8	118.9	125.5	106.1	78.8	
3203_at	HOXA6	Hs.679517	57.9	63.0	57.5	58.2	49.7	
3204_at	HOXA7	Hs.660918	170.1	182.3	145.3	120.8	134.5	
3205_at	HOXA9	Hs.659350	214.7	209.5	249.5	197.6	238.9	
3206_at	HOXA10	Hs.110637	609.1	532.5	512.6	660.1	718.4	
3207_at	HOXA11	Hs.249171	137.6	166.5	89.4	162.0	171.3	
3208_at	HPCA	Hs.632391	34.3	29.9	33.6	32.4	20.8	
3209_at	HOXA13	Hs.592172	94.3	62.2	73.4	151.5	105.6	
320_at	APBA1	Hs.171939; Hs.592974	16.0	13.0	12.7	13.9	11.3	
3211_at	HOXB1	Hs.99992	13.6	14.3	14.7	14.4	13.0	
3212_at	HOXB2	Hs.514289	153.5	95.6	82.7	107.2	142.6	
3213_at	HOXB3	Hs.654560	63.2	54.6	62.9	59.0	80.3	
3214_at	HOXB4	Hs.664706	81.1	58.7	52.8	58.7	64.1	
3215_at	HOXB5	Hs.654456	65.7	59.6	46.8	69.2	65.9	
3216_at	HOXB6	Hs.98428	96.2	75.2	59.6	100.4	72.1	
3217_at	HOXB7	Hs.436181	479.9	296.7	164.0	303.5	410.1	
3218_at	HOXB8	Hs.514292	19.4	18.2	13.7	16.2	18.9	
3219_at	HOXB9	Hs.463350	26.7	25.9	32.0	29.7	29.2	
321_at	APBA2	Hs.618112	139.3	182.1	178.7	106.0	100.0	
3221_at	HOXC4	Hs.549040	962.1	1074.5	998.1	942.7	1052.2	
3222_at	HOXC5	Hs.549040	81.2	87.1	108.4	75.7	70.5	
3223_at	HOXC6	Hs.549040	670.8	811.1	627.4	678.5	669.5	
3224_at	HOXC8	Hs.664500	55.2	59.3	50.1	55.6	65.7	
3225_at	HOXC9	Hs.658823	314.9	383.3	455.2	427.5	484.6	
3226_at	HOXC10	Hs.44276	764.2	711.4	371.6	597.4	581.4	
3227_at	HOXC11	Hs.127562	78.5	68.1	58.8	82.6	66.3	
3228_at	HOXC12	Hs.381267; Hs.587727	5.9	5.8	6.4	7.4	6.1	
3229_at	HOXC13	Hs.118608	18.2	17.5	23.5	21.1	30.3	
322_at	APBB1	Hs.372840	99.3	110.5	120.0	73.8	79.7	
3231_at	HOXD1	Hs.83465	49.4	34.2	43.8	45.1	49.3	
3232_at	HOXD3	Hs.93574	16.0	16.4	13.0	17.8	26.1	
3233_at	HOXD4	Hs.591609	13.5	12.4	15.1	12.2	16.2	
3235_at	HOXD9	Hs.709219	647.7	714.9	354.9	426.8	690.3	
3236_at	HOXD10	Hs.123070	71.0	80.6	34.8	41.3	59.9	
3237_at	HOXD11	Hs.421136	9.5	9.9	7.4	8.5	9.5	
3238_at	HOXD12	Hs.450028	11.8	12.1	11.4	11.3	11.0	
3239_at	HOXD13	Hs.152414	7.1	8.4	8.9	8.6	8.2	
323_at	APBB2	Hs.479602	1568.1	2077.3	2470.1	1640.1	1629.6	
3240_at	HP	Hs.513711; Hs.708058	108.8	55.5	48.2	217.1	82.0	
3241_at	HPCAL1	Hs.467696; Hs.580427	173.8	175.5	103.4	204.2	164.4	
3242_at	HPD	Hs.2899	30.8	30.5	24.9	90.3	44.2	
3248_at	HPGD	Hs.596913	270.4	166.1	124.3	151.1	301.6	
3249_at	HPN	Hs.182385	30.4	40.8	28.7	44.0	33.3	
324_at	APC	Hs.158932	103.4	88.9	94.8	87.5	96.8	
3250_at	HPR	Hs.655361	162.0	211.2	164.6	123.1	102.1	
3251_at	HPRT1	Hs.412707	480.0	436.8	503.3	483.2	470.4	
3257_at	HPS1	Hs.404568	133.1	153.0	169.8	186.9	143.8	
325_at	APCS	Hs.507080	13.5	11.2	16.6	13.7	12.6	
326340_at	ZAR1	Hs.276457	8.4	7.3	7.8	7.7	7.5	
3263_at	HPX	Hs.426485	38.2	62.3	63.1	59.2	75.0	
3265_at	HRAS	Hs.37003	556.0	731.7	507.3	628.1	785.5	
326624_at	RAB37	Hs.592097	273.7	278.0	200.4	163.4	176.3	
326625_at	MMAB	Hs.12106	304.5	398.4	325.9	236.1	304.4	
3267_at	AGFG1	Hs.352962	457.7	492.5	475.2	672.6	593.9	
3268_at	AGFG2	Hs.521083	103.7	98.9	111.2	91.2	88.0	
3269_at	HRH1	Hs.1570	695.7	705.9	750.6	328.1	474.6	
326_at	AIRE	Hs.129829	17.7	13.2	17.2	17.7	19.7	
3270_at	HRC	Hs.436885	48.3	52.0	67.6	47.2	57.6	
3273_at	HRG	Hs.1498	4.9	5.5	6.0	5.7	5.4	
3274_at	HRH2	Hs.247885; Hs.716212	12.1	16.4	10.4	14.3	13.5	
3275_at	PRMT2	Hs.154163	562.5	694.5	667.0	449.6	501.4	
327657_at	SERPINA9	Hs.317970	5.7	7.0	7.0	6.7	7.1	
3276_at	PRMT1	Hs.20521	1863.9	1836.1	1405.1	1202.8	1460.4	
327_at	APEH	Hs.517969	533.3	636.6	603.0	586.8	498.9	
3280_at	HES1	Hs.250666	1029.4	866.5	1187.7	555.8	779.9	
3281_at	HSBP1	Hs.250899; Hs.705549	3010.0	3053.5	2632.7	2231.5	2687.6	
3283_at	HSD3B1	Hs.364941	5.6	4.8	5.4	5.8	4.8	
3284_at	HSD3B2	Hs.654399	9.7	10.9	9.4	9.6	8.8	
328_at	APEX1	Hs.73722	1780.3	1447.6	1530.9	1722.3	1725.0	
3290_at	HSD11B1	Hs.195040	1279.1	1518.7	419.8	2719.6	1506.1	
3291_at	HSD11B2	Hs.1376	84.0	65.1	68.8	131.6	75.1	
3292_at	HSD17B1	Hs.654385; Hs.655222	16.6	23.8	22.4	36.9	24.8	
3293_at	HSD17B3	Hs.477	285.5	498.2	1304.2	545.6	621.3	
3294_at	HSD17B2	Hs.162795	5.6	7.1	6.3	6.0	5.4	
3295_at	HSD17B4	Hs.406861	2431.6	2768.1	2053.3	2857.6	2480.1	
3297_at	HSF1	Hs.530227	74.7	78.8	79.1	77.1	77.7	
3298_at	HSF2	Hs.158195	430.4	365.6	501.3	380.0	407.7	
3299_at	HSF4	Hs.512156; Hs.710714; Hs.715679	57.7	61.3	101.8	73.8	65.8	
329_at	BIRC2	Hs.696238	1161.3	986.9	1321.4	1109.2	1118.0	
32_at	ACACB	Hs.234898	2629.4	2631.4	2867.2	4806.0	4410.4	
3300_at	DNAJB2	Hs.77768	893.1	1131.6	1004.8	750.8	912.6	
3301_at	DNAJA1	Hs.445203; Hs.707338	1477.5	1299.4	859.5	1465.1	1538.7	
3303_at	HSPA1A	Hs.274402; Hs.702139	4087.6	4130.6	4943.4	4454.6	4331.1	
3304_at	HSPA1B	Hs.274402	1547.9	1442.6	1236.1	753.3	651.0	
3305_at	HSPA1L	Hs.690634	73.1	56.8	50.9	42.3	66.7	
3306_at	HSPA2	Hs.719230	598.2	724.9	868.5	643.4	635.6	
3308_at	HSPA4	Hs.90093	700.2	654.9	528.4	572.9	528.4	
3309_at	HSPA5	Hs.716396	1624.2	1560.2	1051.1	1191.2	1057.3	
330_at	BIRC3	Hs.127799	264.8	265.6	405.6	259.2	199.7	
3310_at	HSPA6	Hs.654614	368.6	381.1	141.4	146.6	181.1	
3312_at	HSPA8	Hs.702021	5591.1	5611.1	4141.4	5403.4	5204.7	
3313_at	HSPA9	Hs.184233	1984.2	1896.4	1794.8	2009.7	1882.7	
3316_at	HSPB2	Hs.709660	932.6	904.6	851.1	1075.9	1135.3	
331_at	XIAP	Hs.356076	234.3	233.8	195.5	200.5	244.4	
3320_at	HSP90AA1	Hs.525600; Hs.700831	3121.6	3159.8	3150.9	3564.9	3190.3	
3321_at	IGSF3	Hs.171057	60.4	57.4	48.1	40.8	40.3	
3326_at	HSP90AB1	Hs.509736; Hs.689683; Hs.701787	2333.9	2090.6	1343.9	1983.2	1931.0	
332_at	BIRC5	Hs.514527	63.1	18.4	22.4	30.1	28.9	
3336_at	HSPE1	Hs.1197	1012.8	1233.8	775.4	1009.8	1016.7	
3337_at	DNAJB1	Hs.515210	1003.7	1103.0	1010.6	939.0	1071.9	
3338_at	DNAJC4	Hs.172847	323.4	340.9	305.7	323.0	318.7	
333926_at	PPM1J	Hs.655231	65.0	64.3	73.6	36.0	53.0	
333929_at	SNAI3	Hs.499548; Hs.673548	9.4	10.7	10.9	9.1	10.5	
3339_at	HSPG2	Hs.562227	614.3	621.4	573.1	630.4	701.0	
333_at	APLP1	Hs.74565	50.7	51.1	47.5	38.5	58.2	
3340_at	NDST1	Hs.222055	103.1	114.4	93.3	100.1	110.7	
3344_at	FOXN2	Hs.468478	43.6	62.0	52.3	39.4	52.2	
3346_at	HTN1	Hs.250959	5.1	4.7	6.1	6.8	5.9	
3347_at	HTN3	Hs.654442	5.1	4.7	4.3	5.0	4.3	
334_at	APLP2	Hs.709184	1656.0	1317.9	1206.2	1754.7	1523.9	
3350_at	HTR1A	Hs.247940	7.1	8.8	8.5	8.4	9.4	
3351_at	HTR1B	Hs.123016	7.2	5.8	6.6	7.3	6.1	
3352_at	HTR1D	Hs.121482	7.3	10.1	14.0	8.9	8.3	
3354_at	HTR1E	Hs.1611	8.0	6.9	5.5	9.8	6.5	
3355_at	HTR1F	Hs.248136	21.9	22.0	27.2	52.4	36.5	
3356_at	HTR2A	Hs.654586	9.0	9.9	9.5	10.6	11.3	
3357_at	HTR2B	Hs.421649	132.9	169.8	170.1	158.3	169.4	
3358_at	HTR2C	Hs.149037	4.4	5.5	5.2	5.6	6.6	
3359_at	HTR3A	Hs.413899	10.0	8.8	10.0	8.9	10.0	
335_at	APOA1	Hs.633003	96.6	123.6	128.3	56.1	72.8	
3360_at	HTR4	Hs.483773	14.7	12.4	16.3	19.3	14.9	
3361_at	HTR5A	Hs.65791	5.0	7.3	6.7	5.9	8.1	
3362_at	HTR6	Hs.22180	6.6	7.0	8.6	9.1	8.2	
3363_at	HTR7	Hs.73739	9.8	9.7	10.7	8.3	11.6	
3364_at	HUS1	Hs.152983	31.8	35.8	36.0	34.7	40.6	
336_at	APOA2	Hs.237658	5.7	4.9	5.4	5.5	5.6	
3371_at	TNC	Hs.143250	2058.5	1616.1	1569.5	2618.5	2101.2	
3373_at	HYAL1	Hs.75619	1576.1	1991.1	1438.5	1176.8	1183.9	
3375_at	IAPP	Hs.46835	4.8	5.0	6.1	6.7	6.0	
3376_at	IARS	Hs.445403	1456.6	1597.7	1743.9	1863.3	1712.9	
337867_at	UBAC2	Hs.508545	1079.2	1077.7	797.2	777.7	942.9	
337876_at	CHSY3	Hs.213137	231.9	130.0	196.0	316.2	251.6	
337878_at	KRTAP7-1	Hs.407656	6.8	8.7	7.3	6.5	6.8	
337879_at	KRTAP8-1	Hs.407655	5.5	7.5	6.9	6.4	7.2	
337880_at	KRTAP11-1	Hs.407654	7.2	7.2	6.9	7.1	8.0	
337970_at	KRTAP19-3	Hs.60480	6.1	8.9	10.8	9.1	9.0	
337_at	APOA4	Hs.591940	39.5	40.4	43.9	41.2	41.4	
338069_at	ST7OT4	Hs.662742	5.1	5.5	7.2	7.7	5.5	
338094_at	FAM151A	Hs.234786; Hs.709710	7.2	10.9	8.5	12.1	8.3	
3381_at	IBSP	Hs.518726	27.7	28.7	31.9	29.1	36.6	
3382_at	ICA1	Hs.487561	158.7	204.5	151.5	235.3	304.2	
338321_at	NLRP9	Hs.661568	12.7	12.7	15.1	12.9	13.4	
338322_at	NLRP10	Hs.449636	5.0	4.7	5.7	4.9	5.2	
338323_at	NLRP14	Hs.449637	7.4	8.6	7.3	10.0	7.3	
338324_at	S100A7A	Hs.442337	4.0	4.2	4.9	5.3	4.4	
338328_at	GPIHBP1	Hs.426410	161.5	204.6	183.5	323.5	335.0	
338339_at	CLEC4D	Hs.351811	12.5	15.5	12.0	13.5	8.5	
338376_at	IFNE	Hs.682604	6.1	5.4	5.8	5.6	6.6	
